"name","date","total","additions","deletions","sha"
"Fer014","2021-05-04T16:30:27Z",43,26,17,"0b5f1655a2d761e3f2392ffd0f236821d3d56618"
"celia-t22","2021-05-04T16:12:50Z",71,56,15,"0b97c4c0fdcc5132e5f5cd997ea183edb44c86e1"
"echedey-luis-alvarez","2021-05-04T16:06:13Z",37,14,23,"f19e475d3f714cec724b6a2086679b404cce19ec"
"luc-39","2021-05-04T16:05:21Z",68,46,22,"7275ade16275d07ee606d49450a0ec4bbbcda1c4"
"luc-39","2021-05-03T18:59:08Z",40,40,0,"f3fec965b2d66abb32425978ed843fc7474c26fb"
"Fer014","2021-05-02T18:27:50Z",157,139,18,"01eb8c259bd6a614c590a386532a4f58d32079da"
"luisrubio27","2021-04-30T09:30:16Z",122,122,0,"de747b68c638df2236f0dfed1861dd957c6a1726"
"Amélie","2021-04-29T07:27:01Z",66,24,42,"b9ac07858fa0a748f83d5a6f61ecc0544574331d"
"Amélie","2021-04-29T06:59:39Z",26,14,12,"9f9832b29c5ef789dcfb5caffb2baa33dbbb15ca"
"Amélie","2021-04-29T06:59:04Z",113,47,66,"a097a654deeb9213c7231d669526ed8d77143688"
"echedey-luis-alvarez","2021-04-28T18:00:06Z",112,75,37,"d91234f3528752ecef2cd86e74b0a31b2d7f8209"
"echedey-luis-alvarez","2021-04-28T12:29:28Z",11,6,5,"27e435c10b9e90d5a4894fd0bce5099fe2e91e69"
"echedey-luis-alvarez","2021-04-28T10:04:19Z",20,10,10,"7a61a52b53702b0853e1716c04bad0765ae0bdc4"
"celia-t22","2021-04-26T21:52:37Z",59,35,24,"992bebbddedc61bc3e02510f8362168ce42965f7"
"Fer014","2021-04-26T20:14:18Z",35,25,10,"a0f3a7b475ad752720e3875e142d61abf192d908"
"celia-t22","2021-04-26T20:07:24Z",70,65,5,"f859136ece8834599eb7b9fd651b06098669ad26"
"Amélie","2021-04-26T13:02:28Z",6,3,3,"ae0bd61f463cbb554cc45ca5bde0c41757d4c6e0"
"Amélie","2021-04-26T04:51:49Z",51,37,14,"ee6c63fc4b52aab6c77098e0c2b3b13eb1c8f424"
"echedey-luis-alvarez","2021-04-25T23:15:34Z",106,106,0,"35f230b4bbacfff2511f7b8d995b665c2e47b5ff"
"echedey-luis-alvarez","2021-04-25T23:15:30Z",1,1,0,"6dc1ef2f830f2c78945beebc1706bb1811f444a3"
"Fer014","2021-04-25T23:04:47Z",2,1,1,"abea16a5b03399dbbbfa4d59b09654e22d7185b7"
"echedey-luis-alvarez","2021-04-25T22:36:48Z",3,2,1,"2ab62b9626483f893c6a4395a7409ec16ebc8e67"
"luisrubio27","2021-04-25T22:36:23Z",3,2,1,"30b3407db0b3e889de4aa184d970e99f9723033f"
"luisrubio27","2021-04-25T22:35:30Z",106,106,0,"f33b68793c82e4789c58bfc8685a7fb4f684e64b"
"echedey-luis-alvarez","2021-04-25T21:51:40Z",12,6,6,"98b477f968867b9a55083273381253df6fc32324"
"Amélie","2021-04-25T14:54:01Z",30,22,8,"1dfcef13088e35d86062abb23ef9177cb3c17135"
"Amélie","2021-04-25T13:14:09Z",13,5,8,"10f96b83a4a7c9ff590c6316b0ce1145d4ce4b10"
"Fer014","2021-04-25T13:02:21Z",113,113,0,"1329221c0718bcc6c2a61608fe075f9af16882e1"
"Fer014","2021-04-25T13:00:14Z",0,0,0,"191825e286e37e3c74f1205adaa669ff12d7b388"
"Amélie","2021-04-25T10:13:37Z",15,7,8,"6a876fdd54a895274548ae125e790bd6cb91621d"
"echedey-luis-alvarez","2021-04-24T20:32:42Z",86,46,40,"a0624aa445b2294e45387e776f3efc6eca671860"
"echedey-luis-alvarez","2021-04-24T19:58:04Z",143,140,3,"e907bcd6f4ea6fefdb91504b6945aa3f4d417c88"
"echedey-luis-alvarez","2021-04-24T00:16:16Z",16,8,8,"a695f1adadb50cbbd0ebbbdc6a6d4f3c22f6413c"
"Fer014","2021-04-24T00:01:15Z",254,249,5,"fb4ec32322ebdb84b372e2c02091e9e48865cd9f"
"Fer014","2021-04-24T00:00:52Z",0,0,0,"1041631018d9648c70b367acab23b03bd1ca6864"
"echedey-luis-alvarez","2021-04-24T00:00:19Z",0,0,0,"51b8b2d7736abdad91da279216182da4bb4902bc"
"Fer014","2021-04-23T23:59:18Z",0,0,0,"be1dbb4ebf5dc3b60f52067f492abfd46e68be74"
"echedey-luis-alvarez","2021-04-23T23:59:14Z",254,249,5,"2a5fede9ae64642d75f94136d2b41bf9c73c554b"
"echedey-luis-alvarez","2021-04-23T22:56:24Z",3,3,0,"03dfbfc5bd8d7760a317c8eaeb4087e29a767b0e"
"Fer014","2021-04-22T22:40:51Z",2,1,1,"2814da9af4b341101b15c2fd6a26a7e75df527fc"
"echedey-luis-alvarez","2021-04-22T22:01:47Z",3,3,0,"5d2899713dc1250e906c128e2d1e86360c946e1b"
"echedey-luis-alvarez","2021-04-22T21:34:24Z",22,22,0,"53b28754a6ab95e802f274490f49b5bd13d66e13"
"echedey-luis-alvarez","2021-04-22T21:33:24Z",33,17,16,"959b621372f205db0ddd4c5fc9dc014239438849"
"echedey-luis-alvarez","2021-04-22T19:47:14Z",97,86,11,"cb29f420c74c6a170faf5d6d848b747f9a12136c"
"Amélie","2021-04-20T14:23:46Z",0,0,0,"ff35a22e3f1cc9043c8817f5b6daa23bc05dd73d"
"Amélie","2021-04-20T14:12:09Z",15,12,3,"f28b7dec446ae8daa158e0a52a3b5a3100bb275c"
"Amélie","2021-04-19T06:48:30Z",39,10,29,"b12744f6d86dc1e6e152337d328b6cb6fe08c208"
"Amélie","2021-04-18T11:18:38Z",0,0,0,"d4bdbbcbe665fd0873871958d3d9ba9dc96e3e60"
"echedey-luis-alvarez","2021-04-17T18:05:55Z",15,8,7,"f824014c0e2a4a90ea91375734df845abfb50740"
"echedey-luis-alvarez","2021-04-17T17:32:13Z",0,0,0,"3d538573b8ee6612daf59e86e138ae527cddd466"
"echedey-luis-alvarez","2021-04-17T17:30:41Z",1,1,0,"d301b27452a65e8eceb4434da002b7168faaa8db"
"luc-39","2021-04-17T17:24:01Z",1,1,0,"436a00c96c29ccbb02f1f1ebad55327957dd3da5"
"luc-39","2021-04-17T17:21:47Z",1,0,1,"2aecd6d3c04c6f5ecc9e1598aaca7634b75351d8"
"luc-39","2021-04-17T17:20:17Z",1,1,0,"b55a496a8347647098703697c631b38fc108a4db"
"echedey-luis-alvarez","2021-04-17T16:47:06Z",4,1,3,"9f5d73d6d744c0f2a8b019f4bc144d9af4e8caf9"
"echedey-luis-alvarez","2021-04-17T16:47:00Z",61,27,34,"a54b478856f9547fe2987d081a93b024c43e2448"
"Amélie","2021-04-17T16:05:11Z",4,1,3,"0bc647de537236044a59fd5ce11b4dbac884d814"
"Amélie","2021-04-17T16:01:51Z",0,0,0,"401992951213ee3f7ba6d036b6701038a643ffcf"
"luisrubio27","2021-04-16T07:41:26Z",34,34,0,"77442ace00d4601e75957b9ea87ca68141472a36"
"Amélie","2021-04-16T06:59:06Z",238,206,32,"acd0e32ac5f3443e7939dd64455dcc5d245d8f67"
"Amélie","2021-04-15T20:30:24Z",122,41,81,"58e3315c119432488d199d5e303df36a0ab13bcc"
"Amélie","2021-04-13T08:07:22Z",422,422,0,"c92060fa6fff212ab34e6567186f5119222f0709"
"Amélie","2021-04-13T07:57:50Z",3,1,2,"80936295027e9d5cf8d813fce44e0df624f8b732"
"echedey-luis-alvarez","2021-04-11T17:54:00Z",110,93,17,"58e24c4eb3a4e2c14d655248c0b9ac6a2c1b318b"
"echedey-luis-alvarez","2021-04-11T17:53:39Z",182,182,0,"6302c5daa67d2e6755ed5737a6461b56add8e947"
"echedey-luis-alvarez","2021-04-11T17:53:21Z",4,2,2,"095143516f4fdad2bf5633f58280edd6109026b0"
"Amélie","2021-04-11T07:23:00Z",53,19,34,"b03b8c50badbc3ad051e3c37a49274c2cdd756d9"
"Amélie","2021-04-09T14:29:03Z",41,39,2,"60716a59282b79d98bea5d3e2c4c6f7dace7b7c4"
"Amélie","2021-04-05T14:30:29Z",133,69,64,"77894cfb148f380b7cdc4eb28d73a5911a448f76"
"echedey-luis-alvarez","2021-04-03T16:36:59Z",0,0,0,"37b39250ed4520c94b9908a4fcf0a4b7b212e93e"
