"name","date","total","additions","deletions","sha"
"Sergdml","2021-05-12T09:40:02Z",1665,0,1665,"cfe273a9b92e072b9a599eb17df6757d9642f7ee"
"Sergdml","2021-05-12T09:36:43Z",1659,0,1659,"7d9362502535930deffb5dc8384211d84db6c81d"
"Sergdml","2021-05-12T09:33:00Z",2,2,0,"a2c73d837b5f8ed4de2a4330f99250a000205a85"
"Christian","2021-05-12T09:27:17Z",29,25,4,"4b7fb5c4c5bfc468f9416d5536fbe7b58c5a7842"
"Sergio Díaz-Maroto Lara","2021-05-12T09:25:32Z",2,2,0,"4e3ca1b231a5bb3aea5439829a4c3f1a489509c0"
"Christian","2021-05-12T09:13:57Z",24,12,12,"f120e4fbb88cd970c0fcd83e7a8471e966b44d39"
"Sergdml","2021-05-12T09:04:37Z",165,147,18,"b2d386b2d03473affa063855b733fa01e7633930"
"rubencasstro","2021-05-11T20:07:36Z",36,27,9,"450e1e7eb5728207be5540f10a170746673a944b"
"rubencasstro","2021-05-11T19:41:51Z",656,593,63,"b349b2407c0f2ed185777d0011af8509d30fb78d"
"rubencasstro","2021-05-11T19:41:21Z",1,1,0,"0d06abf6556ba6ebd97e10ac983bce0fcf372ea1"
"Sergio Díaz-Maroto Lara","2021-05-11T15:43:27Z",26,8,18,"298aa8e94c4cdb9dcfe896d9259647a1baf8305e"
"Sergdml","2021-05-11T15:09:26Z",1281,1140,141,"4e42b09f9129c04e9b8704174d8fc01359f52602"
"Sergdml","2021-05-11T15:07:04Z",12,6,6,"8ff178bafb803291791592a503cb97219b4acc61"
"Sergio Díaz-Maroto Lara","2021-05-11T15:05:36Z",1305,1157,148,"9c1e9f310f7bf12c5c342e815b67aad5c7ad7240"
"Sergdml","2021-05-10T18:18:55Z",22,11,11,"99c57fe85b6a3d52c2f0c7077dbbe59c22441342"
"Christian","2021-05-10T17:59:31Z",26,13,13,"fe5caac7ea3ee226c94dc43cb7174d577c349db4"
"Christian","2021-05-10T17:56:15Z",650,595,55,"a40f144dccfc8c3ad6afe51c9a695102928333d2"
"rubencasstro","2021-05-10T16:56:55Z",438,425,13,"bce52ff236018691bcdc423bd858d001fec71568"
"Sergdml","2021-05-10T15:34:16Z",230,38,192,"c088fde09964ab134c506f50fab48e2b5303d7fa"
"Sergdml","2021-05-10T11:42:12Z",33,14,19,"3d3c7987b075cea53dd017f86300ba53212479d6"
"Sergdml","2021-05-10T11:23:10Z",27,18,9,"cc05e88911b0b218862e1bbc0d1e19bc8488c687"
"Sergdml","2021-05-10T11:17:42Z",479,343,136,"2fcd24739d3bf1178054885cbafccea7639487eb"
"Sergdml","2021-05-09T16:49:05Z",22,11,11,"1ae5879b532364ce47b4e8c48e60e64c700f6fc6"
"Sergdml","2021-05-09T14:13:25Z",24,11,13,"7be4423ecefca146305c966dc52add45c9616333"
"Sergdml","2021-05-09T14:12:35Z",577155,36695,540460,"65b2f782c35c2f9814d765ed41fbc7506a24b113"
"Sergdml","2021-05-08T16:20:44Z",9,4,5,"67b617fb917767ed9199a0ec8b984b626b9ab8b2"
"Sergdml","2021-05-08T16:20:41Z",10,5,5,"1d62533e709fabb8c03b7c626a0dffb1befc081e"
"Sergio Díaz-Maroto Lara","2021-05-08T13:49:02Z",4,2,2,"4acb003bf79627bfaa13cbcfc3ea57942d06f4a9"
"Sergio Díaz-Maroto Lara","2021-05-08T13:45:04Z",5,2,3,"2fd5a17a8db3c6907b5eb5a4afe4b791fc5f907e"
"Sergdml","2021-05-07T19:55:18Z",31,18,13,"03d4924471a709b4dca4c86b0068ba629d09f0b9"
"Sergdml","2021-05-07T19:51:22Z",29,24,5,"f4f89f0675848c8bd8259443ce0acc771cd44edb"
"Sergdml","2021-05-07T19:48:17Z",622573,622549,24,"45a92198c77cceaa7c49bc3576478940c7fd212c"
"Sergdml","2021-04-28T16:22:14Z",10,5,5,"bdecbf34e944b6243b7204e438c9f8c7c8b62d39"
"Sergdml","2021-04-28T16:19:40Z",329,159,170,"f3b600228f2f163818f354e12a424c88fa3334d8"
"Sergdml","2021-04-26T09:58:26Z",22,22,0,"52f055ba41507ad3b9c5927edb2e1213ae609c08"
"Sergdml","2021-04-26T09:55:10Z",206,140,66,"365da8df83aa065ffd9abed12c0253c34ab5e4cb"
"Sergdml","2021-04-26T07:39:47Z",0,0,0,"2bed27d7df8ab0e0cb26e34dc56aa1448a9cc003"
"Christian","2021-04-14T08:40:41Z",208,172,36,"935d360af36998179d166181319a7eadd815483c"
"Sergdml","2021-04-05T15:35:33Z",130,65,65,"b8e9dc032981d3c118adccf1c49a44d326c071e7"
"Christian","2021-04-04T16:49:30Z",2,1,1,"9639f8a8fb116f77cdcd49a63f035acdcb5ffc6b"
"Sergdml","2021-04-04T15:33:19Z",2,1,1,"f6da9964ef6f7869be1213a08cda2f625da66fa1"
"Christian","2021-04-04T14:50:46Z",2,1,1,"3882b6c4f94ab1149dbf0acf3d326e16c2bf7073"
"Christian","2021-04-04T14:41:09Z",3,3,0,"de1fd843142183b00546dbb2eadf270af9b620db"
"Sergdml","2021-04-04T11:08:21Z",12,6,6,"51110aa85ea1691e1a2d30b2c6edb5f31544d3c1"
"Sergdml","2021-04-04T11:02:59Z",28,26,2,"7684ba29033abd90386046259471e3244346febf"
"Sergdml","2021-04-03T18:27:07Z",0,0,0,"f1e9c52331281d29ad4a9f89cf4d130ed7acfadb"
"Sergdml","2021-04-03T18:22:53Z",36,36,0,"8a5fed5ab51f2cf7ff0c948323ad90ab07700be6"
"Sergdml","2021-04-03T18:22:49Z",1,0,1,"b2f0de7e38d9fe524735c60483590bdbc20645c9"
"Christian Alva Sarmiento","2021-04-03T17:33:28Z",36,36,0,"93a9e44c37fe72dbc07c6805e8c69f2ed1dc44dc"
"Sergdml","2021-04-03T17:25:50Z",1,1,0,"543c5c140f69d747fb1723651240ba456e1e244f"
"Sergdml","2021-04-03T17:24:09Z",0,0,0,"913d24fe735838510db083120d3672a72a14ec9d"
