"name","date","total","additions","deletions","sha"
"Jorgebpinedo","2021-05-28T20:04:52Z",81,6,75,"c1c70466684f89f8fce137b07622fda39aaf7ba7"
"Jorgebpinedo","2021-05-28T19:57:03Z",86,78,8,"6462e76d6ac354b844fb9f38f3313353dc686147"
"Jorgebpinedo","2021-05-28T19:37:41Z",255,160,95,"c5c585cd706dedbcbeb206e3a154d0dcc5ce35eb"
"Jorgebpinedo","2021-05-28T16:27:19Z",100,55,45,"59716edcb2c967b2b6b0e20ea7c68d3927093296"
"LuisMiguelMuro","2021-05-28T13:22:37Z",186,186,0,"2d603bf4ef188bf0cb9158378973f2c167819936"
"Jorgebpinedo","2021-05-28T12:53:18Z",9,5,4,"f8b90cffdcc8b285487773e3d42a3d4ed306fc63"
"luispmdelmazo","2021-05-28T12:48:08Z",187,99,88,"3b6439d1db77e1853ef6dd9b1b011225c870f648"
"Jorgebpinedo","2021-05-28T12:42:50Z",325,7,318,"b18be8da4e2fb99b67a6142863c79a0b6192f557"
"Jorgebpinedo","2021-05-27T20:22:12Z",519,406,113,"5259a151a4ae6dea023cc263e58b16c051a0f33b"
"Jorgebpinedo","2021-05-26T08:58:57Z",411,248,163,"5dbb446eef0e7591ead987d872a35393c5730bdf"
"Jorgebpinedo","2021-05-26T08:25:02Z",361,301,60,"1acd863384fd4c15032f08bc055f80de3281c9aa"
"Jorgebpinedo","2021-05-26T07:48:26Z",7,6,1,"4cda386202dbfbb46c3dfcf3bf86fb1d9d606fb8"
"Jorgebpinedo","2021-05-26T07:45:43Z",196,38,158,"d3dd9c4bcb1e901e68a1483316b19ca15e19576e"
"LuisMiguelMuro","2021-05-26T07:38:48Z",4,2,2,"9e5c80f275e90f6642500efca7fa02d50174334c"
"LuisMiguelMuro","2021-05-26T06:37:43Z",216,198,18,"1ac8dbda21108023db57759912e63b061ec2a400"
"luispmdelmazo","2021-05-24T21:29:58Z",198,128,70,"4f751a57c5528882dc4f98d568730bb400f45505"
"luispmdelmazo","2021-05-24T21:27:49Z",2,1,1,"d0e843a9a336c8acac173fcb9bf3a482dbc23ccd"
"luispmdelmazo","2021-05-24T21:18:42Z",198,70,128,"8d483640da0b933c625a6a0a3bf8a6204fbbc8ff"
"luispmdelmazo","2021-05-24T21:18:37Z",129,114,15,"55a08b18b2e1f1f1316fa1ce3bc49c76b88eff7f"
"Jorgebpinedo","2021-05-24T20:55:40Z",198,70,128,"ebe9788301e28b6f80bb8c3e1fe2d53dac06aa01"
"Jorgebpinedo","2021-05-24T18:21:31Z",141,129,12,"ed312976520b443fcb54e94c7e47eed86fd468e1"
