"name","date","total","additions","deletions","sha"
"joseenriqueespinoza99","2021-05-28T17:44:00Z",0,0,0,"cf6369efbfe13d845af6ff095ccb812c5c07fed0"
"joseenriqueespinoza99","2021-05-28T17:43:19Z",0,0,0,"352ad229b1feab84a3eb4eae524d8477aed2617b"
"joseenriqueespinoza99","2021-05-28T17:41:40Z",0,0,0,"a95e23bbe8745e958f2495b3aad939e8b2460273"
"joseenriqueespinoza99","2021-05-28T17:41:25Z",0,0,0,"a5cd429fc44233e1db30a84c146a5cf6cddc03f9"
"joseenriqueespinoza99","2021-05-28T17:07:28Z",0,0,0,"ddc741cf216704542ea2613bf5c24bd9e617c092"
"joseenriqueespinoza99","2021-05-28T16:58:20Z",25,18,7,"662472085631f73511464866fb117244a8352cbd"
"joseenriqueespinoza99","2021-05-28T16:15:19Z",2,1,1,"315edc6b053822e633f13d90c36d8c261986fdb0"
"joseenriqueespinoza99","2021-05-28T16:13:07Z",54,28,26,"aa7e5f3912837face0293c7d3ae0d5619b09321e"
"joseenriqueespinoza99","2021-05-28T15:46:14Z",31,24,7,"5c320605102e214b77b7b9f747f3b8243bcc4a3c"
"joseenriqueespinoza99","2021-05-28T15:14:33Z",17,8,9,"4fa4a73164930f9f451008a7c3e05fb586bab397"
"joseenriqueespinoza99","2021-05-28T15:13:41Z",6,3,3,"f5590ff2693a452c8f31f30832dbbceef3a2e95a"
"joseenriqueespinoza99","2021-05-28T15:12:20Z",10,5,5,"33b090485ce250e57ed49f75f1ef92dff4e364c2"
"joseenriqueespinoza99","2021-05-28T15:10:59Z",1,1,0,"16f2ed1a4d142969f280aa8370ff4e6d40854aa9"
"hectorgutierrezv","2021-05-28T14:53:47Z",30,18,12,"5f450ef59b4ca30a79632666329f1bd3ca6cf832"
"hectorgutierrezv","2021-05-28T14:28:19Z",31,12,19,"dd6db6b6b1b8706421c9bcab4cf5891e92376961"
"joseenriqueespinoza99","2021-05-28T14:27:38Z",2,1,1,"5b0da04e1fc1f67496aebf22c7f8bacb336e85c7"
"hectorgutierrezv","2021-05-28T14:11:32Z",45,25,20,"dfdd2b0dbcc31ba9b04610a275294d0640d6d110"
"InesMelendez","2021-05-28T12:23:54Z",55,28,27,"97524f9937cc5ce38183abf8cc260322166b3874"
"joseenriqueespinoza99","2021-05-27T17:23:57Z",0,0,0,"13db729d2b9a2a452c181f07af422a0e82af5f61"
"joseenriqueespinoza99","2021-05-27T17:23:46Z",0,0,0,"d2f14223bed98adbc138f71f59daeb1629aca553"
"joseenriqueespinoza99","2021-05-27T17:23:38Z",0,0,0,"b914a242344ae92fc85838e81179a97ab62b57c9"
"joseenriqueespinoza99","2021-05-27T17:23:21Z",0,0,0,"5c106376d4ae3e0381296095cd3990a1d27db629"
"joseenriqueespinoza99","2021-05-27T17:22:03Z",0,0,0,"727046906f9fcde460785881bc2e5b588fe4b542"
"joseenriqueespinoza99","2021-05-27T17:19:15Z",0,0,0,"554f3d8fcc8f23099ee39b121ad916c2b29c0530"
"joseenriqueespinoza99","2021-05-27T16:13:13Z",0,0,0,"7aa14ffe156244dfa108a953ebac2f91b724315a"
"hectorgutierrezv","2021-05-27T16:12:25Z",1,0,1,"0628887bd4df90cdac5bda3049fa9081dc55dfab"
"hectorgutierrezv","2021-05-27T16:11:31Z",22,19,3,"cecde03c8732577944d8152e48dc529529e66698"
"joseenriqueespinoza99","2021-05-27T16:07:41Z",1,1,0,"e861fa3540262b3374a0ba5dec99ba0f086e0332"
"joseenriqueespinoza99","2021-05-27T15:32:56Z",0,0,0,"ba7d7c5f9566e662175279ef721852e44ee507b1"
"joseenriqueespinoza99","2021-05-27T15:32:48Z",0,0,0,"895caa752a7a8045fdc83c829e58fc22cd1eb02c"
"joseenriqueespinoza99","2021-05-27T15:32:36Z",0,0,0,"b9043f864becd973833dc79178d845fb25fb2855"
"joseenriqueespinoza99","2021-05-27T15:32:29Z",0,0,0,"566edc9d3e18864a4f42842f5a9e7c3292a95882"
"joseenriqueespinoza99","2021-05-27T15:32:18Z",0,0,0,"b041049d6b5b083f6a27e65232406bc2d9a6ad68"
"joseenriqueespinoza99","2021-05-27T15:32:10Z",0,0,0,"988721fe89299aaef712e270b54984bb27d0505e"
