"name","date","total","additions","deletions","sha"
"JA1Me23","2021-04-18T15:48:47Z",0,0,0,"e08e30bd57264bb69eca5eade55e59fdbcdd19e3"
"pablovanden","2021-04-11T14:36:43Z",6,0,6,"d3d5034128fd01df76fa88ca6fce03043d633b93"
"Alberto Valcárcel González","2021-04-11T14:35:10Z",6,5,1,"ecf708dd6b9d9ab83fdaff1e694842757c7d63e2"
"pablovanden","2021-04-11T14:34:37Z",1,1,0,"c5794864c6e04c7ad36e96daaca11c872d38bb74"
"Alberto Valcárcel González","2021-04-11T14:34:14Z",2,1,1,"a2feaf88ee3ade7f37d988cd8d50b9f899a32b88"
"pablovanden","2021-04-11T14:33:50Z",1,1,0,"67e354703f7439eff7d3c9fedc7d342a8b11f397"
"Alberto Valcárcel González","2021-03-10T17:18:57Z",10,5,5,"f5eb8c53a8aab29aa323b0a22dc7a38550d43f56"
"Alberto Valcárcel González","2021-03-10T17:18:21Z",8,6,2,"07679c4b69c6ae9ded3678f8f939fa1773504404"
"Alberto Valcárcel González","2021-03-10T17:15:44Z",2,1,1,"865c3449015937ab667a1332bf58816acf1291fd"
"Alberto Valcárcel González","2021-03-10T17:15:04Z",4,2,2,"1032da802dab509a882db995f63ecdc301aedacc"
"Alberto Valcárcel González","2021-03-10T17:14:32Z",2,1,1,"bee2262160427da38c6889ea02eeaf5f14d9af6c"
"github-classroom[bot]","2021-03-10T17:01:12Z",737,737,0,"92877467f9f278141916cef158d78caf07e2b494"
