"name","date","total","additions","deletions","sha"
"Manuel Sandin Moreno","2021-04-09T10:39:24Z",32,23,9,"cd1a187f32f2274fabe553f7b4bf61ecd421ce7e"
"manusandin","2021-04-09T10:07:26Z",2,1,1,"b1133f37b728c559d78e0b520c026c58a820387a"
"manusandin","2021-04-09T10:07:19Z",0,0,0,"45e05968c42756c3bed4c7d950868003b60d28af"
"Cholis2020","2021-04-09T09:45:57Z",2,1,1,"7c5e56647f39a89f90642415379810801bd76c2b"
"manusandin","2021-04-09T09:37:19Z",2,1,1,"3a535344bc70cca42009e11b232f558630a7f90b"
"manusandin","2021-04-09T09:37:02Z",26,26,0,"7914553d8f08069b4ace9dcae7d0f7a740d4de48"
"alvaroorequenaa","2021-04-09T09:25:55Z",2,1,1,"55e4e3b9cf217bdccc7af976df3c486efe92993d"
"Manuel Sandin Moreno","2021-03-17T11:26:17Z",8,4,4,"877f10111f7aa27f917c17a5f628b75f04bd2fee"
"Manuel Sandin Moreno","2021-03-17T11:00:48Z",12,6,6,"88714098f6f841d75c7a80f04ae0905c24b5e1ac"
"manusandin","2021-03-13T13:59:33Z",10,7,3,"2f2c80412329225742131d819881ab0386bf64c4"
"manusandin","2021-03-13T13:42:36Z",3,1,2,"c3f10f9d992a769e224220d3ff6056e312b013b0"
"manusandin","2021-03-13T13:35:03Z",10,5,5,"19ba94fc3d01cd25024724ee58c22af67852994a"
"manusandin","2021-03-13T13:29:49Z",3,3,0,"3134eaa80922203480f3f8967e239f6dc0957ce2"
"manusandin","2021-03-13T13:23:14Z",5,4,1,"d1c4076ce931f33b1e7748ee34803fb223eafee6"
"manusandin","2021-03-13T13:16:01Z",2,1,1,"ea397ad5f6172f9cc12fcd4fed6ec35d52fe338d"
"manusandin","2021-03-13T13:13:26Z",2,1,1,"6da26a6459b9cb1fc2770098310269dc543a428d"
"manusandin","2021-03-13T13:13:10Z",2,1,1,"7ff110001becedfa523e0e3072bfa0f5602faa66"
"Cholis2020","2021-03-13T13:10:15Z",2,1,1,"13e1006d7f908b825c12dea08d57b9f170a45d35"
"Cholis2020","2021-03-13T13:09:40Z",8,5,3,"0132391f6d6ed8267d2f0dfa892be844baee57f7"
"alvaroorequenaa","2021-03-13T12:34:12Z",4,2,2,"540a627308304903eff5915e26cd0abd77af19e5"
"alvaroorequenaa","2021-03-13T12:28:35Z",2,1,1,"e793238a25c28a2031e802a531d853ab093f1204"
"Cholis2020","2021-03-13T12:21:55Z",2,1,1,"5d56088fe7aec31d7d5ffb5df9aba705e1bc7a41"
"Cholis2020","2021-03-13T12:13:48Z",2,1,1,"41cdcecddc4a9fbec67535b46f6ee7d0b362121a"
"manusandin","2021-03-13T12:13:31Z",2,1,1,"23188adfb01d7014615c904c8e13605705f509bc"
"manusandin","2021-03-13T12:12:09Z",2,1,1,"ee83605687eb4d91ada3ad4a37ea38467b9d684c"
"HernanQuillere","2021-03-13T12:11:42Z",2,1,1,"e7ead080a628c3b776d5fe51521f117f3dd9adc8"
"HernanQuillere","2021-03-13T12:07:01Z",2,1,1,"8e5a9fba84a78169788bb341e5f553a1569ba950"
"HernanQuillere","2021-03-13T12:04:35Z",2,1,1,"492c96ee3c507351007d7a809f7a523aae6307cf"
"github-classroom[bot]","2021-03-13T11:58:16Z",737,737,0,"f807b36381af8dd61d2995aa325a378a7d6679c8"
