"name","date","total","additions","deletions","sha"
"Vegely","2021-05-16T18:32:09Z",16,14,2,"4b4b7e1f08185476ce43d1ef78a611416ad4c547"
"dcblasco","2021-05-16T18:05:51Z",38,31,7,"b0a057b1fc958687568cb05821ed9c9dfe6b3db3"
"JuanNicolasJimenez","2021-05-16T14:50:48Z",176,4,172,"1d174dceea873a454394f3d2aeacfd07636aab63"
"JuanNicolasJimenez","2021-05-16T14:49:42Z",17,4,13,"827788c15a68c2531637409047e4552cf5209d4a"
"Vegely","2021-05-15T21:43:41Z",109,20,89,"fdbaf46f68ecd73f08c168d2521a94c80d5dc74f"
"diego","2021-05-15T15:29:30Z",424,424,0,"456f6ab9664347af0d2209a31313fbbd60b592ee"
"dcblasco","2021-05-14T21:31:52Z",233,233,0,"de28314b469b32513c13c130e0f98b92dc316932"
"Vegely","2021-05-13T22:06:54Z",36,18,18,"b1cc6248bf6173716edaa46d4cd59b8d4711938b"
"Vegely","2021-05-13T21:39:43Z",9,0,9,"530ddbdec55aa540956e48842c0ed718c9db1384"
"Vegely","2021-05-13T21:38:53Z",14,7,7,"1bee3fd31d44a11d93ab4f4e2ea64204575bb856"
"Vegely","2021-05-13T21:10:35Z",2,1,1,"7f5d60fcf883aafc661637b263dea1df1213c1dd"
"JuanNicolasJimenez","2021-05-13T19:07:01Z",515,244,271,"af5fa5d6ad644d6693a428562a7924fa9d3fc0f1"
"JuanNicolasJimenez","2021-05-13T18:26:08Z",281,279,2,"b4cfc12dba059c65e59882d32da5d8ad36cc8cf0"
"JuanNicolasJimenez","2021-05-13T18:22:19Z",283,280,3,"697206aa20619767378a72e5fb1e899a3ca47b4e"
"JuanNicolasJimenez","2021-05-13T18:22:04Z",1094,939,155,"e44ca3029097839962ed285b6326e14638042551"
"JuanNicolasJimenez","2021-05-13T18:09:16Z",172,110,62,"1fef305fb3e11f7782d8f196a528c3a8677e0f01"
"JuanNicolasJimenez","2021-05-12T17:30:21Z",92,56,36,"70203701110f9ac8ef27c2a2f2c23df624a6ab48"
"Vegely","2021-05-12T16:43:58Z",62,42,20,"7c14511210b2d4e1537c969740c427fea5f93b79"
"Vegely","2021-05-12T16:34:56Z",77,37,40,"7cd8006688fc09a7e89638a0e56353d4737654b4"
"Vegely","2021-05-12T15:22:49Z",63,46,17,"113a4c5ef3fb76dbb677f8b3041523e73cac4146"
"JuanNicolasJimenez","2021-05-12T09:41:01Z",338,176,162,"7f06ab298104a2fd2d8824e736863db5ecac5219"
"JuanNicolasJimenez","2021-05-12T09:40:18Z",20,0,20,"65e0cb032f19c8ba1b18f2903bf069be30907352"
"Vegely","2021-05-12T09:27:04Z",338,176,162,"d848f5443e6f5de4949e3dc350204027b0a50670"
"JuanNicolasJimenez","2021-05-12T09:25:25Z",159,135,24,"8f6644bb868d643f43bed4a3e27d4c72fe43dde9"
"Vegely","2021-05-12T09:02:01Z",36,28,8,"6acc20a93400e862b56eb088d190f37060a89189"
"Vegely","2021-05-11T11:58:21Z",163,83,80,"12034305ceb92d252a17854b07e6281c79758520"
"Vegely","2021-05-10T16:45:53Z",1,0,1,"04b8efedf9e7eae7afa8703347bbd4f039981d3d"
"Vegely","2021-05-10T16:44:51Z",12,7,5,"182fe0b1c3e39ce2f102a26011117335cb0f4e73"
"Vegely","2021-05-10T11:41:03Z",63,32,31,"db1e978f5de3eaaab2f692a694949b4590a29304"
"JuanNicolasJimenez","2021-05-07T21:36:28Z",135,128,7,"bed30b1ebc9f156fc8193c4503f2da7350f1eb32"
"Vegely","2021-05-07T20:17:46Z",8,4,4,"718b2602cb311e651e5c3bbc82cd554be8c489e2"
"Vegely","2021-05-07T20:16:28Z",739,709,30,"083ab529a7440d46f60fd250d08052c865692658"
"Vegely","2021-05-07T20:15:41Z",0,0,0,"a0342df291acc657e135f511de9afb5f1fe6f358"
"Vegely","2021-05-07T20:04:54Z",0,0,0,"2d20f0b608a7121a9903c52ab12af7c39c5439ac"
"Vegely","2021-05-07T20:01:11Z",9,5,4,"b42354bd29caabe58033037e8b3ea82d8379996f"
"Vegely","2021-05-07T16:49:44Z",0,0,0,"f89a6b947c9306e4bc9296a37ad6db52b033c9b5"
"Vegely","2021-05-07T16:44:55Z",0,0,0,"5bfd10891eed1f98a73095c3c07e9a2ad5e41834"
"Vegely","2021-05-07T16:43:14Z",350,179,171,"9551357a5c585ff69143469626f143e26aa8e0db"
"Vegely","2021-05-07T12:57:23Z",166,127,39,"4399c662e6594898e61f92d2529d15627e7a189a"
"Vegely","2021-05-07T11:45:47Z",58,34,24,"22237d30769efbbb66b14f2b742e3254d955718d"
"dcblasco","2021-05-07T11:25:51Z",0,0,0,"90435d8cbaf623c5aae5ca5959da4d6d3f0ce586"
"Vegely","2021-05-07T11:03:10Z",239,134,105,"b920e45721fa437e2520660e6d93679cbc524eb1"
"Vegely","2021-05-04T18:37:47Z",397,225,172,"c3c429969b237036993d97908105b9a26f64c996"
"Vegely","2021-05-04T14:08:02Z",82,59,23,"0b60fc31fd6c56aad523037aa5760e34ffca6648"
"dcblasco","2021-05-03T19:59:36Z",0,0,0,"82f6c63e09f31345a393520089f380fade2742c4"
"Vegely","2021-05-03T19:39:15Z",70,62,8,"f64631f49c7c792f88da1ac0e5a115cbb6c0d330"
"Vegely","2021-05-03T19:07:38Z",486,187,299,"ccc3290a3fac51e2897df8a8847b648794aff060"
"Vegely","2021-05-03T14:30:37Z",860,681,179,"3d0a9668f9d5de28ad716b40066385dc77d358bb"
"Vegely","2021-05-03T14:08:59Z",10,10,0,"8a8db11707dca6a128bc2813310c42450850a4c4"
