"name","date","total","additions","deletions","sha"
"Diego Fernandes","2021-05-22T14:31:41Z",41,26,15,"2de755bc9751b937a212f3a2d3b8ee9817a58e3f"
"Diego Fernandes","2021-05-18T20:19:37Z",31,30,1,"a593157017fe88eb403e3d20e9c6f3e97e3b2e80"
"ignaciocartes99","2021-05-18T11:45:08Z",0,0,0,"04f3d7272bd9f048e2189a38e5634eb510d43225"
"ignaciocartes99","2021-05-18T11:44:29Z",2,1,1,"89f556165057d8b24740457b454be05f1b471c00"
"ignaciocartes99","2021-05-18T11:38:31Z",35,35,0,"ea645f7d0d099cdd1d789d910f9f5e041372e518"
"ignaciocartes99","2021-05-18T11:36:31Z",8,4,4,"a8412357f0ef5c8c78d4e57bb3d9095549f42506"
"ignaciocartes99","2021-05-18T11:34:06Z",7,7,0,"533d43f5413b34b4d3bc20f5dbd6259afe98cdd2"
"ignaciocartes99","2021-05-18T11:33:29Z",183,183,0,"f25cabeb5d95652d9a48721bfd48fca73d182b75"
"ignaciocartes99","2021-05-18T11:28:11Z",2,1,1,"89d9420ab8dbaadbd6ec86bc2defc74c98939dfa"
"Diego Fernandes","2021-05-14T15:59:16Z",52,38,14,"4968ab3f58259b8de2f267fc3c00b36ccc10a38f"
"Diego Fernandes","2021-05-13T21:31:39Z",36,31,5,"562b7ccf59f24481e50476da4a7a7dfdb0761f5b"
"Diego Fernandes","2021-05-13T18:56:09Z",9,5,4,"74a5594014b307ecb280ea7f68d90bff6af6f47d"
"Diego Fernandes","2021-05-13T18:46:55Z",2,1,1,"5d46da5f9fb060e18084e67a6b7aca220422c681"
"Diego Fernandes","2021-05-13T16:13:09Z",4,0,4,"30eaf5862dc374957cc62c734dade108ed74d23a"
"Diego Fernandes","2021-05-13T16:11:08Z",93,93,0,"3bdcfc7aa9542c4ffec340fdd803242bc20eff67"
"Diego Fernandes","2021-05-13T15:54:12Z",56,49,7,"afc2798dedc6abc8ae9e732cd639909150f97c38"
"Diego Fernandes","2021-05-13T15:53:55Z",2,0,2,"eeb43bbe86c11987aa6d84baef35db4fa58e3ffa"
"DiegoBastida","2021-05-13T15:38:49Z",56,49,7,"a3cfedb23241b22822c2d4c0dd57acda76c77bbd"
"Diego Fernandes","2021-05-13T11:23:20Z",2,0,2,"5f97385402c46ad0a5c2ccdcc5830e03ad906a93"
"Diego Fernandes","2021-05-13T10:50:02Z",103,44,59,"2ea76e01788e099a1bcedc11ea0a0a60f5e3d98a"
"DiegoBastida","2021-05-12T18:29:49Z",119,119,0,"a55bbc47afc4c72769bd039140cc1c210e778075"
"DiegoBastida","2021-05-12T18:26:20Z",118,5,113,"a230c5baf3b42d07ff92767cb4f777709112f8b3"
"ignaciocartes99","2021-04-21T11:08:30Z",237,150,87,"189ad39a7c03afaa31d20d55e9eabfa82f832f33"
"ignaciocartes99","2021-04-08T16:13:51Z",0,0,0,"2460e184cab9e8db7574edf260a952ed4a98568a"
"ignaciocartes99","2021-04-08T16:13:15Z",0,0,0,"58503eae3d5475f527c5f214919c1e51e03d63c9"
"ignaciocartes99","2021-04-08T16:13:00Z",0,0,0,"115792222e8ded09ae11b725998795162496e5e5"
"ignaciocartes99","2021-04-08T16:12:43Z",0,0,0,"457acd757d9df1c09b308ec886e32e66de07a25b"
"DiegoFernandesAlves","2021-04-08T14:48:46Z",67,42,25,"19e77a34d476f45ccbece6b129ede1cf96ebb843"
"DiegoBastida","2021-04-08T14:26:10Z",0,0,0,"ec0611a21601697ac2d00368ad92809467b6afab"
"DiegoFernandesAlves","2021-04-08T13:52:13Z",0,0,0,"f2fcd7419a17e4038a26a1affb3db426a63644f9"
"ignaciocartes99","2021-04-08T11:44:41Z",0,0,0,"e66fb680f6e460cec41aa026ccde5bd14df3ce8b"
"DiegoBastida","2021-04-08T10:36:55Z",37,35,2,"0e38713980ce8fac483cdcdcea4535a99cf3e0b7"
"DiegoBastida","2021-04-08T10:36:21Z",37,2,35,"b2f2c7bc3642067c822f29e4eb974cf670f2382f"
"DiegoFernandesAlves","2021-04-06T12:01:10Z",37,35,2,"1522b31ed17f3564646d0b73d16f9bef4c1699f5"
"DiegoBastida","2021-04-06T11:47:03Z",43,43,0,"ab049f44ee03c7ee0fee59aeed6c365ca87cf88c"
"DiegoFernandesAlves","2021-03-17T10:44:05Z",3,2,1,"6abbb25c716b570a591107af9475c7c00ba55c4b"
"ignaciocartes99","2021-03-17T10:30:10Z",9,1,8,"b2f53806317bad050d98e4f369e9aa5d4aa007d6"
"DiegoFernandesAlves","2021-03-14T08:43:05Z",8,0,8,"4edfb904e619bf9a932a6cca8899811ef6f9fb8b"
"DiegoFernandesAlves","2021-03-13T20:16:05Z",2,1,1,"1bedcad75c9df748c09fe971273e7fca0b16e3b9"
"DiegoFernandesAlves","2021-03-13T20:15:53Z",2,1,1,"84538caabf8c95b39a975e51ca2a84702cb12d5f"
"DiegoFernandesAlves","2021-03-13T20:13:05Z",2,2,0,"8877cf2347538164f930f8ba7b150931907eb552"
"ignaciocartes99","2021-03-13T17:23:23Z",2,2,0,"d475a942d80e5d9bdc7ad8f2fce755c0ed519ce1"
"DiegoFernandesAlves","2021-03-13T16:29:42Z",4,2,2,"8cee3f2c2d697e5a57a37a04e2fbfcc24dc76238"
"DiegoFernandesAlves","2021-03-13T16:25:05Z",4,2,2,"9a561dacb07a7d55b07d9544d7f2c4a53eb0dfb8"
"DiegoFernandesAlves","2021-03-13T16:21:33Z",7,4,3,"af3be2774965e8487ed9a58868853e7ca1b3a5ad"
"DiegoFernandesAlves","2021-03-13T16:14:23Z",4,2,2,"674812affb196695f1262fb40dea34bebff54139"
"DiegoFernandesAlves","2021-03-13T16:11:34Z",4,2,2,"93d3170449af0450e0d30046a126094138d30ca0"
"DiegoFernandesAlves","2021-03-13T16:09:59Z",9,5,4,"abd89f862b3231dae74ecf420d59e8de4b49c082"
"DiegoBastida","2021-03-12T15:37:50Z",2,1,1,"ea0deb8d583c2c96a53c1450680dab18fbb84655"
"DiegoFernandesAlves","2021-03-12T15:32:01Z",2,1,1,"aec82450404a8b06faaee122a713fc3182a4433f"
"DiegoFernandesAlves","2021-03-12T15:27:35Z",7,3,4,"38b07d7f6b70c300847cfe2f7269f36c90df272d"
"DiegoFernandesAlves","2021-03-12T15:25:04Z",3,1,2,"ca65327d566a5bc7932cdcf6270a09dd174a320c"
"DiegoFernandesAlves","2021-03-12T15:24:22Z",9,9,0,"2b3fa53ca040a8a60398fc895835cae39e7fbd84"
"DiegoFernandesAlves","2021-03-12T15:19:06Z",2,1,1,"0417bf0fc4ace930ee8da163a7113ce51775055b"
"DiegoFernandesAlves","2021-03-12T12:54:28Z",0,0,0,"446e05e5cdfc901b62ccc54ccbac12f155268bf7"
"DiegoFernandesAlves","2021-03-12T12:54:04Z",0,0,0,"afba25d21910c6da3733dbb083aec7798613ba3a"
"DiegoFernandesAlves","2021-03-12T12:53:38Z",0,0,0,"e34a5ff581d145a9fb357a26d8c7dd066b7714eb"
"DiegoFernandesAlves","2021-03-12T12:48:50Z",15,6,9,"2d2f7d3c5767552a2e9632de45a96f3575ffdf12"
"github-classroom[bot]","2021-03-12T12:27:30Z",737,737,0,"90ee26d48ed3224bf696f7933674823d27b199a6"
