"name","date","total","additions","deletions","sha"
"Marco Antonio Pinto Tapia","2021-05-03T19:51:10Z",110,69,41,"a4f8992ce1418ac557e7f6c255b8d7edcf59244e"
"Marco Antonio Pinto Tapia","2021-05-03T19:32:17Z",93,73,20,"21a53fd36590a34d5942297b655c1e22429adf55"
"Marco Antonio Pinto Tapia","2021-05-02T23:10:56Z",95,66,29,"c97cbe8595eeca0f7a4a2f8c167274e3e3965de7"
"Marco Antonio Pinto Tapia","2021-05-02T22:21:08Z",169,70,99,"cd439f1d918a51cb95e704fd3675f80818524a75"
"Marco Antonio Pinto Tapia","2021-04-29T09:43:23Z",76,56,20,"c2457fe526549d935b750ef96a752b222a8df9eb"
"Marco Antonio Pinto Tapia","2021-04-28T01:04:48Z",483,275,208,"049f774f8176aab1ca5436c0d2a7bf64db8aedef"
"Marco Antonio Pinto Tapia","2021-04-27T19:08:15Z",21,16,5,"46c41a671be8790c25cd452aa098500beec348dd"
"Marpiki11","2021-04-26T20:25:12Z",7,4,3,"7b548fb561eeebce722486dcc72948524aed11ee"
"Marco Antonio Pinto Tapia","2021-04-26T19:58:07Z",31,13,18,"0e3d3ec1b12ac543e333cb43a3741843a09dfdd6"
"Marco Antonio Pinto Tapia","2021-04-26T19:20:29Z",0,0,0,"75089881c235ecc8ef07f591354ebbe5be78fd63"
"Marco Antonio Pinto Tapia","2021-04-26T19:17:24Z",408,217,191,"204abbca6e615b6bc085dbfe829e1b726186683a"
"Alejandro-Montero-Porras","2021-04-26T18:45:54Z",28,28,0,"04ae68a44902e8bc843eab0e969e8a65c051981e"
"Alejandro-Montero-Porras","2021-04-26T17:39:48Z",4,3,1,"4e73af06a8e15c5529a0eb53f02a0f97d6d06100"
"Alejandro-Montero-Porras","2021-04-25T17:41:56Z",383,194,189,"4aebaf0543bc73a7ef1dd6496d69e4bdc79f35f3"
"Marpiki11","2021-04-25T17:41:01Z",54,54,0,"27b9b247793956bef6203691bd8cccf1a01096be"
"Alejandro-Montero-Porras","2021-04-25T16:39:48Z",1,1,0,"8d8e42c1c1343f0321c008bc3394b177d97d80f2"
"Alejandro-Montero-Porras","2021-04-25T16:39:43Z",182,147,35,"b633966fb6a88efd53fb42367a3e02b9423b099f"
"Marco Gaspar","2021-04-25T15:29:49Z",1,0,1,"43790ec8fe7a20574856be811833e79b96af777e"
"Marpiki11","2021-04-25T15:20:20Z",1,1,0,"90da42cb3d18680161617db2de79dba968ba028e"
"Marco Gaspar","2021-04-25T15:18:54Z",1,1,0,"ee68523cc25bf299f9adf645cf3685a1277ae2cc"
"Marco Gaspar","2021-04-25T15:18:32Z",1,0,1,"6f6c7a7a96a77927d1ae426a7ff6f8ff53218e85"
"Marco Gaspar","2021-04-25T15:17:55Z",1,1,0,"6f3332f877d5e58f980d5fab7157e02c72918f8b"
"Marco Gaspar","2021-04-25T15:17:33Z",1,0,1,"8817beb0b08e631d18426432ffa09c1878d4c273"
"Marco Gaspar","2021-04-25T15:15:19Z",1,1,0,"4b8aae41e33139b8c1976431a10b4c2bf0e76163"
