"name","date","total","additions","deletions","sha"
"anaboston","2021-04-21T11:08:50Z",2,1,1,"921720b9a3f3f03e1dafd92ec407ffa3276ebbf0"
"SilviaHernandezCuerdas","2021-04-21T11:07:54Z",1,1,0,"e3cb97f362d63008b0c60033c88ac2a043302353"
"anaboston","2021-04-21T11:04:14Z",3,1,2,"251ac2bba5493adf43ac7758bc2649578c3c1268"
"anaboston","2021-04-21T11:03:58Z",2,2,0,"77fd5bb84f097587ab609dbecb03a4f34f9d0d03"
"SilviaHernandezCuerdas","2021-04-21T11:01:40Z",3,1,2,"8ba60862bdf1d36f1ac50dcae0fab04a8e3f628a"
"anaboston","2021-04-21T10:59:02Z",2,1,1,"95ae3f6e0a2c7d6b1c6f83bc6eace58e03f6c07c"
"SilviaHernandezCuerdas","2021-04-21T10:53:10Z",2,1,1,"64724504c3a2fef3315c7aadf0ad6349e01093e1"
"GonzaloGV13","2021-04-21T10:39:13Z",24,12,12,"6f9eddea2a320062057e26ee509549ee450f1f66"
"GonzaloGV13","2021-04-21T10:36:38Z",2,1,1,"a122ad80244344a3002df799c85c31d828de084c"
"GonzaloGV13","2021-04-21T10:35:43Z",2,1,1,"e4efd1cc0d5c151b17a17a985097fb5845b182fc"
"GonzaloGV13","2021-04-19T16:51:43Z",2,1,1,"c9f0189a73b97ef956bc787d5e64ea54ed9b6a47"
"anaboston","2021-04-15T23:30:01Z",10,9,1,"38a4dd5d523a76e1b2f8bb8565c531a44e2ee4a9"
"anaboston","2021-04-15T23:14:48Z",113,94,19,"5f30785339e868d638268bb3db3ecad2f1c235d5"
"anaboston","2021-04-15T20:14:30Z",160,96,64,"0e51ab957abfc38e8bf061f747f32fd7153d96cb"
"anaboston","2021-04-04T15:30:12Z",0,0,0,"8bc126cfc45abf9b16d58fffe28b63e3c40b8b1f"
"anaboston","2021-03-23T19:07:09Z",126,126,0,"e6194e295b17667a919149c156d024f8d4088cac"
"GonzaloGV13","2021-03-18T16:36:50Z",2,1,1,"d7dade9e00dfe32cb8400bc00e47ddd462661cfe"
"anaboston","2021-03-16T18:29:36Z",6,5,1,"b72e454885d7c7076efb4288d9d2663b5323a550"
"anaboston","2021-03-14T17:01:29Z",2,2,0,"2a0b7f7a0eadd8f8dfbb9533b4324ad995983827"
"anaboston","2021-03-14T17:01:12Z",4,3,1,"1cf85c5ff344371d2ca3853f66ec686757306c24"
"anaboston","2021-03-14T16:37:34Z",6,2,4,"e6330835b4944a8db55427051f735f2533974889"
"anaboston","2021-03-14T16:36:13Z",6,4,2,"76a05bb1364d6f72c57841ab5679d72d684be321"
"github-classroom[bot]","2021-03-14T16:32:05Z",737,737,0,"5d99dc2e7f00d0aaa0ff6c924e9671ddb873f895"
